stable_id,native_type,internal_asset_name,observed_scene_support,has_area_entry,has_book_event,native_components
52ab31e5d77524a439a366c3f2a26b65,HiddenLocation,Location_KingdomOfTheCleansed,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
52fc8eb87d193564da5badd8d7f34f79,HiddenLocation,Location_GoblinTraderProject,current-main-map-anchor,true,false,
530797e270ac0e74597e3c20553672cd,SystemWaypoint,Location_ArmagsTomb_Waypoint,current-main-map-anchor,false,false,
5347f056a82bc164a96f253cfdb4dc84,Waypoint,Location_Chapter01Crossing15,current-main-map-anchor,false,false,
53c5e7ceb5da97344b6cf5a1e793f077,Waypoint,Location_CH05Crossing25,current-main-map-anchor,false,false,
53c9e3d0806c8784ab27779ec8758444,Waypoint,Location_SSCrossing30,current-main-map-anchor,false,false,
547f90db9a76f464498c560cb6e185b7,HiddenLocation,Location_NormalBoggardLair,current-main-map-anchor,true,false,
550543c0b0816854e9b2f0afb6674fb0,Location,Location_ResourceMagicalPlace02,current-main-map-anchor,false,false,
5567d998606e54b41b4a19fb6b10a5bb,SystemWaypoint,Location_SystemWaypoint5,absent-current-main-map,false,false,
55c59956e7506404ba2f2f3eb89d127f,Location,Location_LinnormGrave,current-main-map-anchor,true,false,
562fb67e6fe6f6447afbf0940d387df9,HiddenLocation,Location_CapitalRegionLair01,current-main-map-anchor,true,false,
563786eca6ac36141a99c0e7bd0c4b41,SystemWaypoint,Location_ColdDiplomacy_SystemWaypoint,current-main-map-anchor,false,false,
56413dde4ffce49418c65a7b391e5e66,Waypoint,Location_CH04Crossing59,current-main-map-anchor,false,false,
56d3775233249f54f80d5448d30af167,Waypoint,Location_NettleCrossing_Waypoint,current-main-map-anchor,false,false,
570d62f57c51b4748a1c13cb8acc5fae,Waypoint,Location_Chapter01Crossing14,current-main-map-anchor,false,false,
57543b442eeb19e48a05076114562881,Waypoint,Location_CH06Crossing01,current-main-map-anchor,false,false,
57727ae04859c19449f53faa8b870379,SystemWaypoint,Location_GiantFlytrapLair_Waypoint,current-main-map-anchor,false,false,
579297ed0c59af449bc9a4242de7a0a3,HiddenLocation,Location_TempleOfTheElk,current-main-map-anchor,true,false,
5824de9fcc2c72143a915b7a25f0d067,Waypoint,Location_CH05Crossing40,current-main-map-anchor,false,false,
58d0b49684a02684d83541d13d381a79,SystemWaypoint,Location_LongWait_Waypoint,current-main-map-anchor,false,false,
58f434da60288014090b996c897f85d5,Waypoint,Location_CH05Crossing03,current-main-map-anchor,false,false,
591042f07c1714b4f8e85eaea6184606,HiddenLocation,Location_OldCaveDungeon,current-main-map-anchor,true,false,
595bfc317045a3d479cd6e002ce595e1,Waypoint,Location_SSCrossing27_Waypoint,absent-current-main-map,false,false,
59a1d595fd12f1147ab11f60c39f52a7,Location,Location_BanditAdmirers,current-main-map-anchor,true,false,
59ace2f4cddd77a49836c515328c8ad3,Waypoint,Location_Chapter01Crossing03,current-main-map-anchor,false,false,
59be282fb861be54499e5f3d9183d4c7,HiddenLocation,Location_EternalGuardian,absent-current-main-map,true,false,
5a628109e8fd4204ca39a3b8addbd78b,Waypoint,Location_Chapter01Crossing05,current-main-map-anchor,false,false,
5a69648758f7d0d49afbe2a4ef61225e,Waypoint,Location_CH04Crossing08_Waypoint,current-main-map-anchor,false,false,
5a6e3fbfa3e37be4bb389f8e81a7034d,SystemWaypoint,Location_DunswardOutdoorN_Waypoint,current-main-map-anchor,false,false,
5ab9b2c5bbc4ebd4b97bac4aeb0ba4c5,Waypoint,Location_SSCrossing20_Waypoint,current-main-map-anchor,false,false,
5ad19e4f299d7a84baef70ed0a91c11f,Landmark,Location_MapTextLandmark4,absent-current-main-map,false,false,
5af849de5a776214a8dc0bd64084f8de,Waypoint,Location_CH06Crossing24,current-main-map-anchor,false,false,
5b67db5f8afccca479bed29e88dede16,Waypoint,Location_OldFord,current-main-map-anchor,false,false,
5df82eb6477e2b5479abda0ce8da99bc,Location,Location_ResourceMagic01,current-main-map-anchor,false,false,
5e01cac16066e7847bd41843c32e3b79,Waypoint,Location_CH05Crossing43,current-main-map-anchor,false,false,
5e0d104dfa216104d8affb53c21c7c5b,Waypoint,Location_CH04Crossing32,current-main-map-anchor,false,false,
5e969203ee472234f9782a61db1440e2,SystemWaypoint,Location_TechnicLeagueEncampment_Waypoint,absent-current-main-map,false,false,
5ee6673b2ab73204289e631621eef68b,Waypoint,Location_CH04Crossing52,current-main-map-anchor,false,false,
5ffbd2cf6d1aba34e97ac1f92bfc9cd3,Waypoint,Location_CH04Crossing26,current-main-map-anchor,false,false,
608e0f1e0057b96408eaeab09166b04b,SystemWaypoint,Location_GMBERuinedTowerClimb02_Waypoint,current-main-map-anchor,false,false,
61217391924c239479b8633d24ad79f7,SystemWaypoint,Location_KoboldsOnTheMarch_Waypoint,current-main-map-anchor,false,false,
621df23ff839dd04a8c93125928000e8,SystemWaypoint,Location_CapitalRegionLair03_2_Waypoint,current-main-map-anchor,false,false,
621e792fd6fddcd4c9de0ff534fd3b9e,SystemWaypoint,Location_GMBEBookEventTomb_Waypoint,current-main-map-anchor,false,false,
62710a6a024c746479e9496615dd5344,Waypoint,Location_SSCrossing23_Waypoint,absent-current-main-map,false,false,
627d2c57be426c54d948359827e4adc9,SystemWaypoint,Location_ToKamelandsSafariLodge_Waypoint,absent-current-main-map,false,false,
62a4b705dce5a184caa05ebbfeac248b,SystemWaypoint,Location_TrollhoundLair_Waypoint,current-main-map-anchor,false,false,
62b796a543916714e844fc40a7e05583,Waypoint,Location_VHCrossing08,current-main-map-anchor,false,false,
62e3d2a34fc2a7f48932641ce6988bd7,Location,Location_Kamelands_Village,absent-current-main-map,true,false,
62f5d3db3f767c5499dc42ed4b0d0a3a,SystemWaypoint,Location_GMBE_ForgottenCache_Waypoint,current-main-map-anchor,false,false,
634ad8479227352498ac34a6ef940ee5,HiddenLocation,Location_WolfsLair,current-main-map-anchor,true,false,
63a66e19ef6051a47802ff93919f0905,Waypoint,Location_Crossing19_Waypoint,current-main-map-anchor,false,false,
63ad3f6528d81e146b8a4661e4343e68,Waypoint,Location_CH05Crossing05,current-main-map-anchor,false,false,
640df8b50b17b984ca39c558956d6a81,Location,Location_ResourceDefence02,current-main-map-anchor,false,false,
65313ced8eb25484284df45306e31927,Location,Location_NomenTribe_DLC2,absent-current-main-map,true,false,
656f75d9da114bf46ba294c65333ac9c,Waypoint,Location_VH_DLC2_Waypoint09,absent-current-main-map,false,false,
658cabdb4ead89645af2933888d8eb73,HiddenLocation,Location_HodagsDen,current-main-map-anchor,true,false,
65e34a7d1ddc3f747ab95fcdafaebb44,HiddenLocation,Location_MandragoraLair,current-main-map-anchor,true,false,
66b8c70d7fe14564ca124bb1d7d0ea87,Waypoint,Location_Chapter01Crossing08,current-main-map-anchor,false,false,
67728bdd8fc0e7c4fa03eac4d847313c,Waypoint,Location_Chapter01Crossing29,current-main-map-anchor,false,false,
67e2584a87a818146baf99d4d7241b42,HiddenLocation,Location_NereidLair,current-main-map-anchor,true,false,
689ba3c5c03394e45aabd92051009b35,Location,Location_DunswardTomb,current-main-map-anchor,true,false,
68cb9680c10c7674daefc30288587ede,SystemWaypoint,Location_VH_DLC2_SystemWaypoint_Fake01,absent-current-main-map,false,false,
68db99f439aa72d4ba6c0f00a4343c53,Waypoint,Location_CH04Crossing56,current-main-map-anchor,false,false,
691764d53a2f7d545a187bcd96445a59,Location,Location_LoneCyclopRampage,current-main-map-anchor,true,false,
69528512bedee5a48bef238306ec7303,Waypoint,Location_CH06Crossing10,current-main-map-anchor,false,false,
699266fec35a0e349bd5a8b29f3b8c0c,Waypoint,Location_Chapter01Crossing07,current-main-map-anchor,false,false,
69baca51efef23341a349e8ad5f84d27,SystemWaypoint,Location_BoggardLair01_Waypoint,current-main-map-anchor,false,false,
6a717abf637e65d4b953fba29b4a07b8,Location,Location_ResourseDefensiblePosition01,current-main-map-anchor,false,false,
6b2737e40eea75c4991b1da45e36726c,Waypoint,Location_CH06Crossing02,current-main-map-anchor,false,false,
6bbfcce58b628734c8096fd14ccb7718,HiddenLocation,Location_HarrimQ2_ShieldKeep,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
6c01366cff1fcbb4ca5f203b4e31842e,HiddenLocation,Location_VordakaiTomb,current-main-map-anchor,true,false,
6dc7d2b624a930547881b3aa872dda8c,SystemWaypoint,Location_CapitalRegionLair03_1_Waypoint,current-main-map-anchor,false,false,
6e37035eb7bf3ca468d3ab43d183e816,Location,Location_SouthNarlmarches_Village,absent-current-main-map,true,false,
6e3ce2c153ecdb849be46781c7d5f3dd,Waypoint,Location_CH04Crossing31,current-main-map-anchor,false,false,
6eb95574f69558f46886e2fae4462335,Location,Location_ResourceGemMine01,current-main-map-anchor,false,false,
6ed73c08d13228c449a1d345d1fbae5b,SystemWaypoint,Location_NorthNarlmarchesRegionLair01_Waypoint,current-main-map-anchor,false,false,
6ee81a90c58c23347919429f76157c2f,SystemWaypoint,Location_SmilodonLair_Waypoint,current-main-map-anchor,false,false,
70e1ad6c602974d42aea15379853667b,Waypoint,Location_Chapter01Crossing39,current-main-map-anchor,false,false,
723e293bf32b6cb41a85615501d3d70a,Location,Location_Event3Hooktongue,current-main-map-anchor,true,false,
72591f9c053201b45a8496e72fdf6c8e,Waypoint,Location_CH05Crossing07,current-main-map-anchor,false,false,
729f80e0071093d4c9714f3b9cfa7f75,Waypoint,Location_Chapter02Crossing18,current-main-map-anchor,false,false,
72e57751ec68eaa40838975834adae0b,SystemWaypoint,Location_SpiderCave_Waypoint,current-main-map-anchor,false,false,
73b943a1208d546478fa8ba52583758f,Waypoint,Location_VH_DLC2_Waypoint03,absent-current-main-map,false,false,
73c354cef2e29d541853d8668f7df6e2,Waypoint,Location_CH05Crossing45,current-main-map-anchor,false,false,
742b669011c779749a4dce097c72cf39,Waypoint,Location_Chapter01Crossing44,current-main-map-anchor,false,false,
74bbcda11c9bb3c4ab49a7c41ab27b70,SystemWaypoint,Location_OnTheEdge_Waypoint,current-main-map-anchor,false,false,
758559f44d15fc844bf30a10a83154d5,Landmark,Location_OlegTradingPost,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
75984206f3fbeec4f8a2b6634e899425,Waypoint,Location_CH04Crossing44,current-main-map-anchor,false,false,
760a534af23b9b741a7f0f6af3874f4a,HiddenLocation,Location_GolemGoldLair,current-main-map-anchor,true,false,
7637c99c16ba9a34288f4502532b0e33,HiddenLocation,Location_HargulkasStronghold,current-main-map-anchor,true,false,
77370d1b8b08828428d24a77d71c1056,Waypoint,Location_CH06Crossing21,current-main-map-anchor,false,false,
77a0d556ae03eb549938d3b7bba1e33b,Waypoint,Location_CH05Crossing38,current-main-map-anchor,false,false,
77aaf83b82ebfda48bd69fb72082515f,HiddenLocation,Location_Lair01_DLC2,absent-current-main-map,true,false,
77c699ae716c7ce4dbb41677953dd9c4,Waypoint,Location_Chapter01Crossing43,current-main-map-anchor,false,false,
77ddd5a76b4bcac458ef177c14387c4e,Waypoint,Location_Candlemere_Waypoint,current-main-map-anchor,false,false,
77e2d3c289e33e04aa8917c4863a2383,HiddenLocation,Location_MedusaLair,current-main-map-anchor,true,false,
77f35deaba6451a439eaf92b88106d4e,Location,Location_BarbarianMainCamp,current-main-map-anchor,true,false,
78026c56c9069a7408d11869b9e280d5,SystemWaypoint,Location_ShrineOfLamashtu_Waypoint,current-main-map-anchor,false,false,
78d9d7562a29aa64cb812ad4149aa4bb,Waypoint,Location_Chapter01Crossing22,current-main-map-anchor,false,false,
79043b9ceff6fb5418d176944cc587e2,SystemWaypoint,Location_BloodmoonPortal01_Waypoint,current-main-map-anchor,false,false,
791b15ed0df29a444928dd4669740126,Waypoint,Location_Chapter01Crossing04,current-main-map-anchor,false,false,
7928195d943b1de46aec5cf8cb4813be,Location,Location_ResourceMagicalPlace01,current-main-map-anchor,false,false,
7956f3496bca27149be9bf34427c9a56,Location,Location_LandmarkLakeSilverstep,absent-current-main-map,false,false,
795bbce7d87b0764ba7aeb0c574d1332,Waypoint,Location_VH_DLC2_Waypoint05,absent-current-main-map,false,false,
799701eb4f25dcf418c72d9b53f9e5c7,Waypoint,Location_CH06Crossing05,current-main-map-anchor,false,false,
79b4d6e44c323c84e940aa9dfeca66c9,Waypoint,Location_CH04Crossing22,current-main-map-anchor,false,false,
79c0635ead3d127408472eba12366732,Location,Location_GMBE_HemlockIsland,current-main-map-anchor,false,true,
7a27e175ef8cbbd499fb5cd34298e9ff,Waypoint,Location_CH06Crossing03,current-main-map-anchor,false,false,
7a6539384ccd6ef4b917be9b15ef0bff,Waypoint,Location_CH04Crossing64,current-main-map-anchor,false,false,
7c98f68359d68e54bb8e363df02a6a8e,SystemWaypoint,Location_HarrimQ2_ShieldKeep_Waypoint,current-main-map-anchor,false,false,
7c999d4aeba566c47bd338a7f400e9ef,SystemWaypoint,Location_ForFog_Waypoint,current-main-map-anchor,false,false,
7cacd1e7c561bfd48ba2db9a9e8f20cd,SystemWaypoint,Location_GMBEGoblinParty_Waypoint,current-main-map-anchor,false,false,
7ccf3dc24f896194dbdad44b331a5157,Waypoint,Location_CH04Crossing12,current-main-map-anchor,false,false,
7cf46dd57271e3148b79df0c750111f5,HiddenLocation,Location_DragonleafGulch,current-main-map-anchor,true,false,
7deea715baae9eb41b5c7670422a2b52,Location,Location_LandmarkCandlemere,absent-current-main-map,false,false,
7e115b750338822458fec5e10252ec33,Location,Location_LandmarkGudrinRiver,absent-current-main-map,false,false,
7ec29bcda03f4444191fcc1256ebfeea,Location,Location_ResourceValuableFruits01,current-main-map-anchor,false,false,
7ec90cad3a45602488f481d912066ad4,HiddenLocation,Location_WerewolfLair,current-main-map-anchor,true,false,
7f05bbcf1d73d3144ac5003d67cc0dea,Waypoint,Location_Chapter01Crossing27,current-main-map-anchor,false,false,
7f1221040a8c0d443b060aa1905159bb,Waypoint,Location_SSCrossing27_Waypoint2,absent-current-main-map,false,false,
7f16a134e32166b468b2f2e8304a0d9d,Waypoint,Location_Chapter01Crossing24,current-main-map-anchor,false,false,
7f5771d38b7c1b84d851b4bc053a146f,Waypoint,Location_CH04Crossing30,current-main-map-anchor,false,false,
7f80755abf9b7264489177d01a84384b,Waypoint,Location_CH05Crossing13,current-main-map-anchor,false,false,
7fa807b06338ed34ab854eb5d78405d5,HiddenLocation,Location_TechnicLeagueEncampment,current-main-map-anchor,false,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
7fae839dbb363674db3e19382b8f87e7,SystemWaypoint,Location_SheylynCathedral_Waypoint,current-main-map-anchor,false,false,
7fe5346ea6f1b1d4babbbd9366d5fee1,Waypoint,Location_CH04Crossing19,current-main-map-anchor,false,false,
7ffbc46cac6d8ec42b626ca3cc711063,Waypoint,Location_Chapter01Crossing32,current-main-map-anchor,false,false,
80597e6af70da9c498da1a6c365f084c,Waypoint,Location_Crossing31,current-main-map-anchor,false,false,
80ae8f6a8d9324148b870d3a2d65d779,Waypoint,Location_SSCrossing14_Waypoint,current-main-map-anchor,false,false,
81407be94ae769143b07b8ea8d81b122,Waypoint,Location_CH04Crossing14,current-main-map-anchor,false,false,
814b8309d647ef342aa6c1d0e51dd33a,Waypoint,Location_CH05Crossing17,current-main-map-anchor,false,false,
8174f2abf9cf14643b406df4689cdc8e,SystemWaypoint,Location_BlakemoorHideout_Waypoint,current-main-map-anchor,false,false,
81d129d2bb233c046bc324cb7adc4ead,Waypoint,Location_Chapter01Crossing28,current-main-map-anchor,false,false,
81f707535d5a71e4cba74ab72d30c069,Location,Location_GnomeExplorers,current-main-map-anchor,true,false,
8370e38cbe23a3e4f9b0c056aa441dd7,HiddenLocation,Location_AdventurerCamp,absent-current-main-map,true,false,
8432abcfdecae9f499d4aaffce755beb,Waypoint,Location_CH05Crossing01,current-main-map-anchor,false,false,
846cc296f16522b47b5540f696af4b72,Waypoint,Location_CH04Crossing15,current-main-map-anchor,false,false,
849d7638715c8c54190bbd2835ca9ea5,SystemWaypoint,Location_ManticoreLair_Waypoint,current-main-map-anchor,false,false,
84d2e8ae79494d849b4bb65cbf42598b,Location,Location_ResourceMagicalPlace01,current-main-map-anchor,false,false,
85739229913c28e4dbd571fda23e097a,Waypoint,Location_VHCrossing04_Waypoint,current-main-map-anchor,false,false,
85a0dd83188700840b320d0290af152a,SystemWaypoint,Location_LizardfolkEast_Waypoint,current-main-map-anchor,false,false,
86d76e515ac76934cafb2978fff3a53f,Waypoint,Location_Crossing37,current-main-map-anchor,false,false,
897babb29661842439262cfb544abe7a,SystemWaypoint,Location_LoneCyclopCave_Waypoint,current-main-map-anchor,false,false,
89bc83fae026c3747929e15a8076ef65,Waypoint,Location_CapitalCrossing01,current-main-map-anchor,false,false,
8a219e0969772c54d9e7b87f72bc2918,SystemWaypoint,Location_BloodFurrows_Waypoint,current-main-map-anchor,false,false,
8a9100d504ea2f64da0dd14a6a1bc39f,HiddenLocation,Location_SpiderLair,current-main-map-anchor,true,false,
8b0575919787cc1408d3bd959f2b0cd3,Location,Location_ResourceGoldMine01,current-main-map-anchor,false,false,
8b8365e659235e5428e7495c2599fd6b,Waypoint,Location_Crossing18_Waypoint,current-main-map-anchor,false,false,
8baa559c079d59e479427c3855a10358,SystemWaypoint,Location_SystemWaypoint7,absent-current-main-map,false,false,
8beafb7795bd69b45893a0ac651ecceb,Location,Location_LandmarkLittleSellenRiver,absent-current-main-map,false,false,
8c6f87ad0a47ef14092c07e105cc4597,Waypoint,Location_Chapter01Crossing23,current-main-map-anchor,false,false,
8d447fdfc47168a44ae0c1b04d83e67e,SystemWaypoint,Location_SystemWaypoint9,absent-current-main-map,false,false,
8d8084f62ff102e488eccfb8f394f019,Waypoint,Location_Chapter01Crossing40,current-main-map-anchor,false,false,
8f0fd35e2b33b5d45869c8720090c305,Waypoint,Location_CH04Crossing66,current-main-map-anchor,false,false,
8f497f0ac98cc5041afc486d7a939fa9,Waypoint,Location_CH05Crossing14,current-main-map-anchor,false,false,
8fb0a44bacf5d28449fa8236e937d1c7,Location,Location_LandmarkDireNarlmarches,absent-current-main-map,false,false,
8fdcdd17d898cb74990761ec81ff6cd3,Waypoint,Location_CH04Crossing16,current-main-map-anchor,false,false,
90186ae331dc2524a89a2518fc143422,SystemWaypoint,Location_BarbarianMainCamp_Waypoint,current-main-map-anchor,false,false,
90d5f91192c08f94cba0662818cd7aa9,Waypoint,Location_CH05Crossing28,current-main-map-anchor,false,false,
910562c7fc10b284dbdec1e8bfe41393,Location,Location_WhiteroseDungeon,current-main-map-anchor,true,false,
911479bc9b13f744a8c306cc8688ad88,Location,Location_BlackstonesFord_DLC2,absent-current-main-map,true,false,
920c29652c89d0c498d84610517464d0,Location,Location_GMBERuinedTowerClimb,current-main-map-anchor,false,true,
93f43483b8802da47aadf4fb2e6527fa,HiddenLocation,Location_ValleyOfTheDead,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
941fc794930ec6640babd9c1523babfc,Location,Location_PitaxHorde,current-main-map-anchor,true,false,
94918f9836da69746a1ae5b7368fedec,Waypoint,Location_Chapter01Crossing26,current-main-map-anchor,false,false,
94c1e4dce1cede248a62f1977946dbab,Waypoint,Location_Chapter01Crossing19,current-main-map-anchor,false,false,
94c36c963a13fc849bc8bd3cf48e7af0,Location,Location_ResourceDefence01,current-main-map-anchor,false,false,
95090be4bf1ae604aa30b2b252263900,Waypoint,Location_Waypoint2,current-main-map-anchor,false,false,
9529168319f68fb469c265fef79eefb3,Waypoint,Location_VarnholdCrossing,current-main-map-anchor,false,false,
953e3831ecc965e47b6c2e7445847a12,Waypoint,Location_CH05Crossing10,current-main-map-anchor,false,false,
9562bcfae1d0d7946bb8b81a66dc3d40,Location,Location_IronstoneGully,current-main-map-anchor,true,false,
956bc6a2c8dcff7499d0de7dd99974bb,Waypoint,Location_Crossing35,current-main-map-anchor,false,false,
95cca9eed40ce2a4481a5bb3c361f5d7,Landmark,Location_MapTextLandmark9,absent-current-main-map,false,false,
962ff2ba11cf90243937039eb5d3bd9b,Location,Location_FeyPranksters,current-main-map-anchor,true,false,
964bbf51dd7bdf048bccbd603bd011da,SystemWaypoint,Location_DevourerLair_Waypoint,current-main-map-anchor,false,false,
967b8999e00b74642a41ac7459f9bc7c,SystemWaypoint,Location_FeyPranksters_Waypoint,current-main-map-anchor,false,false,
96b5b95fe31201b4883b778375211488,HiddenLocation,Location_ShamblingmoundLair,current-main-map-anchor,true,false,
971e9e284632bba41b89401ede0928c9,HiddenLocation,Location_HydraLair,current-main-map-anchor,true,false,
97493c52caf5dab43b0536f46d1b7968,SystemWaypoint,Location_CastleOfKnives_Waypoint,current-main-map-anchor,false,false,
9766b53e07ab12146a674b78b7cb0163,SystemWaypoint,Location_VH_DLC2_SystemWaypoint_Fake04,absent-current-main-map,false,false,
979cafc6057ca384c9af6d70f7378463,SystemWaypoint,Location_AstradaemonLair_Waypoint,current-main-map-anchor,false,false,
97c4eaa98939d7d46855400d82d972b3,SystemWaypoint,Location_HemlockIsland_Waypoint,current-main-map-anchor,false,false,
982a2f903ab34d24f85f124f432a5450,HiddenLocation,Location_JaethalQ1_ThornRiver,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
98ec4814ba971f34eac352dd211141b9,Location,Location_LandmarkCrookedRiver,absent-current-main-map,false,false,
990b74b3679d7414788f4ef95423eb0d,HiddenLocation,Location_HE2_CR_RangersCamp,current-main-map-anchor,true,false,
994daeb0ce6bc6146ae24531c053c6ad,SystemWaypoint,Location_SilverstepGrove_Waypoint,current-main-map-anchor,false,false,
9a2a02877c0b899458678de1e5bb13b3,HiddenLocation,Location_KamelandsSafari,current-main-map-anchor,true,false,
9b00acc0cca728348aa9c0411385a5fc,Waypoint,Location_VHCrossing01_Waypoint,current-main-map-anchor,false,false,
9bc45ae766ab0ed42b363733439832bb,Location,Location_SixBearsCampNew,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
9ca0f8668fa942c478e9d1ac2374c1af,SystemWaypoint,Location_LoneCyclopRampage_Waypoint,current-main-map-anchor,false,false,
9cdf64727df553141be9ad5111287db0,Waypoint,Location_Crossing27_Waypoint,current-main-map-anchor,false,false,
9dac89d08b66b4242a0f057013e28178,Waypoint,Location_VH_DLC2_Waypoint07,absent-current-main-map,false,false,
9df52751cd6ea1b4385a59b13176186c,Waypoint,Location_Chapter02Crossing09,current-main-map-anchor,false,false,
9e427758f575f8345809160d0babef63,SystemWaypoint,Location_DarkerThanBlack_Waypoint,current-main-map-anchor,false,false,
9e9dceea898996f4c946574868cce9e8,SystemWaypoint,Location_ToKamelandsSafariLodge2_Waypoint,current-main-map-anchor,false,false,
9ea7b293f5cea464a8ac3c1bc6fb15ce,Waypoint,Location_Chapter01Crossing56,current-main-map-anchor,false,false,
9f286dede69c2834887bf20e5f727eee,Waypoint,Location_HodagLair_Crossroads,absent-current-main-map,false,false,
a0cce55ad144aa040bf17cb6b6d9e064,SystemWaypoint,Location_TaldanMine_Waypoint,absent-current-main-map,false,false,
a0cf4d07dba17c740b77d2626e5e27cd,Waypoint,Location_Crossing34,current-main-map-anchor,false,false,
a0d59e9e2e6f2b744864499e13969768,Location,Location_GMBEGoblinParty,current-main-map-anchor,false,true,
a0da69ada4774e64ca4c8ac76d113423,Location,Location_LandmarkMurqueRiver,absent-current-main-map,false,false,
a14a5b802e97b4a4680120888046662e,SystemWaypoint,Location_HydraLair_Waypoint,current-main-map-anchor,false,false,
a18f99e65feec434e92d83b9bc9d5d6c,HiddenLocation,Location_BloodmoonPortal,current-main-map-anchor,true,false,
a1b1227272538124585649dfb9391cf4,Waypoint,Location_Chapter01Crossing33,current-main-map-anchor,false,false,
a1f8bfb40b05e0349b47a80315e1838c,SystemWaypoint,Location_BloodmoonPortal02_Waypoint,current-main-map-anchor,false,false,
a2390593cc1584f4cbdf3fca10a9a064,Waypoint,Location_Chapter01Crossing47,current-main-map-anchor,false,false,
a29b648a36fe8454faae46ef7f9b53d6,SystemWaypoint,Location_SystemWaypoint3,current-main-map-anchor,false,false,
a2c719797c861e84d830982f0493426b,Waypoint,Location_CH04Crossing68,current-main-map-anchor,false,false,
a3a489d5d84b3314db61ccf2a0328a9b,Waypoint,Location_TOLCrossing09_Waypoint,current-main-map-anchor,false,false,
a3cd2bd0a59751c46b9e63a3f552dddb,HiddenLocation,Location_ZombieLair,current-main-map-anchor,true,false,
a4bba5510cde4154ea1ab5f1c8dbb9b6,Waypoint,Location_VHCrossing09,current-main-map-anchor,false,false,
a51fe260e0283c0408a4626a2d035662,Waypoint,Location_CH06Crossing25,current-main-map-anchor,false,false,
a528fedf95fd91145b7f728ae1f6447c,Waypoint,Location_Chapter02Crossing01,current-main-map-anchor,false,false,
a58fcf789f06f6a49825c882733c144a,Location,Location_LandmarkDunsward,absent-current-main-map,false,false,
a5dc60a606b1fa14d918a8bbe18dc56e,SystemWaypoint,Location_SystemWaypoint1,absent-current-main-map,false,false,
a5f135b774355b54b93c8a684d93bd01,Landmark,Location_OldSycamoreOutdoor,current-main-map-anchor,true,false,
a693c4df17511044f97f7a7b9b07236e,Waypoint,Location_Chapter01Crossing45,current-main-map-anchor,false,false,
a6af7d698b587024994107336c491105,Waypoint,Location_CH05Crossing09,current-main-map-anchor,false,false,
a7670cc0206e0c24c9ff719078324016,Location,Location_LandmarkRunoffCreek,absent-current-main-map,false,false,
a8527cd9632276d4b9e244315f034d7a,Waypoint,Location_CH05Crossing08,current-main-map-anchor,false,false,
a85b90fe2ff018e41b38d960dc7e6418,Waypoint,Location_SouthernCrossroads_Waypoint,current-main-map-anchor,false,false,
a9df9e23fb3356f43941884e09a0c75a,Waypoint,Location_Chapter02Crossing10,current-main-map-anchor,false,false,
aa1d03574bf93de4ba15d28c1fd71145,SystemWaypoint,Location_SSCrossing23_SystemWaypoint,current-main-map-anchor,false,false,
aa9a5478b42f9e243a098dac8e8dfc61,HiddenLocation,Location_HamadryadLair,current-main-map-anchor,true,false,
aada6f44315f3fd469e70461a3691120,Waypoint,Location_CH04Crossing42,current-main-map-anchor,false,false,
aaf88533140c4cd4e881851e781c11ab,SystemWaypoint,Location_NotGlenebonPlains_Waypoint,current-main-map-anchor,false,false,
ab47bb02d5eaf7c43bf48a58903b2407,Landmark,Location_BrevoyBorderlandsOutdoor,current-main-map-anchor,true,false,
ab6037dee0647ef40836e285c0e76afa,Location,Location_TalonPeak,current-main-map-anchor,true,false,
ac21bf836a22a774ea6e65bacdc1c49c,Waypoint,Location_Chapter01Crossing49,current-main-map-anchor,false,false,
ac4279f70f17ea64491c1637a6bfc376,Location,Location_SilverstepGrotto,current-main-map-anchor,true,false,
accd0587ad346ab4fa4ef7084c1c5675,SystemWaypoint,Location_NightmireLair_Waypoint,current-main-map-anchor,false,false,
ad03b3d5a013fd845ab1b0a351894d40,Waypoint,Location_CH04Crossing46,current-main-map-anchor,false,false,
ad7d079be6e438a4eb97188566dba3ca,Waypoint,Location_CH04Crossing36,current-main-map-anchor,false,false,
adfd78eaf7cfec248a9efd018d52bfc2,Waypoint,Location_CH05Crossing37,current-main-map-anchor,false,false,
aeedfcc3552a670489fe8a1066ed3300,Location,Location_LandmarkRedKiravoy,absent-current-main-map,false,false,
af0122780149c814bb180a392f08130b,Landmark,Location_Pitax,current-main-map-anchor,false,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
afdcabf9828d45b49a1858db3c72ecf5,Waypoint,Location_Chapter01Crossing21,current-main-map-anchor,false,false,
b0173b04743fcf54da44e9b6214ad59c,Waypoint,Location_CH05Crossing24,current-main-map-anchor,false,false,
b0238e7f6df6f7643837b26f2ec9af6a,Location,Location_CultistVillage_DLC2,absent-current-main-map,true,false,
